VENEZIA CARPENEDO;S02672;Veneto;12;A;45.506697;12.247609
QUARTO D`ALTINO;S02670;Veneto;12;A;45.574576;12.365032
GAGGIO;S02671;Veneto;12;A;45.551893;12.326027
RIMINI VISERBA;S05820;Emilia Romagna;8;A;44.088407;12.533785
TORTONA;S01810;Piemonte;3;Tortona;44.900126;8.861777
LARINO;S09466;Molise;7;A;41.80015;14.918226
URURI ROTELLO;S09467;Molise;7;A;41.801134;14.953072
BONEFRO S.CROCE;S09464;Molise;7;A;41.710522;14.860799
CASACALENDA GUARDIALFIERA;S09465;Molise;7;A;41.738109;14.849602
SAN BENEDETTO SAMBRO-CAST.PEPOLI;S05134;Emilia Romagna;8;San Benedetto Sambro-Castiglione Pepoli;44.22866;11.19226
RIPABOTTONI S.ELIA;S09463;Molise;7;A;41.669666;14.844353
VAIANO;S05136;Toscana;13;A;43.961772;11.130773
MATRICE MONTAGANO;S09461;Molise;7;A;41.621321;14.699561
RASTIGNANO;S05138;Emilia Romagna;8;A;44.443592;11.357617
MUSIANO-PIAN DI MACINA;S05139;Emilia Romagna;8;A;44.402423;11.344912
S.MARTINO IN PENSILIS;S09468;Molise;7;A;41.877211;14.984218
GUGLIONESI PORTOCANNONE;S09469;Molise;7;A;41.932026;14.986368
TORRE DEL LAURO;S12053;Sicilia;14;A;38.041045;14.521179
VILLAFRANCA TIRRENA;S12050;Sicilia;14;Villafranca T.;38.233517;15.42892
PALERMO BRANCACCIO;S12055;Sicilia;14;A;38.093141;13.392508
SANTA LUCE;S06023;Toscana;13;A;43.437248;10.48971
ORCIANO;S06022;Toscana;13;A;43.500263;10.477566
FAUGLIA - LORENZANA;S06021;Toscana;13;A;43.551831;10.50304
CECINA;S06026;Toscana;13;Cecina;43.31028;10.514225
VADA;S06025;Toscana;13;Vada;43.352641;10.470376
CASTELLINA MARITTIMA;S06024;Toscana;13;A;43.406122;10.495776
FRASCATI;S08751;Lazio;5;Frascati;41.806881;12.677962
BOLGHERI;S06028;Toscana;13;A;43.244664;10.550548
CARRITO-ORTONA;S08533;Abruzzo;19;A;42.026506;13.720179
GORIZIA CENTRALE;S03304;Friuli Venezia Giulia;10;Gorizia;45.933047;13.60684
SAGRADO;S03307;Friuli Venezia Giulia;10;A;45.872629;13.484004
CERCHIO;S08530;Abruzzo;19;A;42.061082;13.597972
CAPRIVA;S03301;Friuli Venezia Giulia;10;A;45.938764;13.517494
CORMONS;S03300;Friuli Venezia Giulia;10;A;45.957519;13.461563
GORIANO SICOLI;S08535;Abruzzo;19;A;42.082698;13.78286
MOSSA;S03302;Friuli Venezia Giulia;10;A;45.935114;13.547281
NAPOLI S.GIOV.BARRA;S09800;Campania;18;A;40.831269;14.307811
PIETRARSA;S09801;Campania;18;A;40.822433;14.32058
SULMONA;S08539;Abruzzo;19;Sulmona;42.060836;13.907156
TORRE DEL GRECO;S09803;Campania;18;A;40.787631;14.363159
RONCHI DEI LEGIONARI NORD;S03309;Friuli Venezia Giulia;10;Ronchi Nord;45.830285;13.505962
REDIPUGLIA;S03308;Friuli Venezia Giulia;10;A;45.853476;13.486016
TORRE ANNUNZIATA CENTRALE;S09806;Campania;18;Torre A.Centrale;40.747131;14.463744
CASINO DI TERRA;S06751;Toscana;13;A;43.328581;10.662975
RIPARBELLA;S06750;Toscana;13;A;43.339461;10.582184
VOLTERRA SALINE - POMARANCE;S06753;Toscana;13;Volterra Saline;43.35962;10.808269
PONTE GINORI;S06752;Toscana;13;A;43.335594;10.740536
SILLAVENGO;S00978;Piemonte;3;A;45.521303;8.444987
COSSATO;S00973;Piemonte;3;A;45.564216;8.175964
CASALEGGIO;S00972;Piemonte;3;A;45.491298;8.490369
CARPIGNANO SESIA;S00971;Piemonte;3;A;45.528934;8.422898
BIELLA CHIAVAZZA;S00970;Piemonte;3;A;45.568084;8.066787
VIGLIANO CANDELO;S00977;Piemonte;3;A;45.557517;8.108475
NIBBIA;S00976;Piemonte;3;A;45.481363;8.557993
GHISLARENGO;S00974;Piemonte;3;A;45.526006;8.379453
SAIRANO;S00408;Lombardia;1;A;45.138858;9.046868
SANNAZZARO;S00403;Lombardia;1;A;45.10554;8.905149
PIEVE ALBIGNOLA;S00402;Lombardia;1;A;45.116248;8.959723
ZINASCO NUOVO;S00401;Lombardia;1;A;45.124555;8.999657
SAIRANO ZINASCO;S00400;Lombardia;1;A;45.133795;9.030153
MEDE;S00406;Lombardia;1;A;45.095009;8.742594
LOMELLO;S00405;Lombardia;1;A;45.117276;8.799121
FERRERA LOMELLINA;S00404;Lombardia;1;A;45.111807;8.862805
BISCEGLIE;S11113;Puglia;16;A;41.235445;16.499484
TRANI;S11112;Puglia;16;Trani;41.272693;16.417646
ROMA TIBURTINA PIAZZALE EST;S08226;Lazio;5;A;41.910903;12.530749
PC ORVIETO;S08225;Umbria;6;A;41.979641;12.508456
PC ALLERONA;S08224;Umbria;6;A;42.804432;12.016229
PIANA BELLA MONTELIBRETTI;S08222;Lazio;5;A;42.105159;12.632938
COLLEVECCHIO;S08221;Lazio;5;A;42.298089;12.520546
Dev.Int. DD/AV;S08220;Lazio;5;A;42.274228;12.607523
BARI S. SPIRITO;S11116;Puglia;16;A;41.159653;16.746324
VILLALBA;S12233;Sicilia;14;A;37.668526;13.885155
VALLELUNGA;S12232;Sicilia;14;A;37.691542;13.846428
VALLEDOLMO;S12231;Sicilia;14;A;37.709073;13.756029
MARCATOBIANCO;S12230;Sicilia;14;A;37.717381;13.719922
VILLAROSA;S12237;Sicilia;14;A;37.567205;14.200464
IMERA;S12236;Sicilia;14;A;37.533814;14.125165
MIMIANI-S.CATALDO;S12235;Sicilia;14;A;37.547382;13.963966
MARIANOPOLI;S12234;Sicilia;14;A;37.623011;13.898901
BITETTO PALO DEL COLLE;S11501;Puglia;16;A;41.041481;16.74053
LEONFORTE-PIRATO;S12239;Sicilia;14;A;37.606305;14.376063
ENNA;S12238;Sicilia;14;Enna;37.581134;14.289579
ACQUAVIVA DELLE FONTI;S11504;Puglia;16;A;40.892806;16.839826
GIOIA DEL COLLE;S11505;Puglia;16;Gioia del Colle;40.796983;16.916569
TROPEA;S11760;Calabria;17;Tropea;38.672302;15.894568
RICADI;S11761;Calabria;17;A;38.630676;15.839848
JOPPOLO;S11763;Calabria;17;A;38.580318;15.897025
NICOTERA;S11764;Calabria;17;A;38.549328;15.933749
ROSARNO;S11765;Calabria;17;Rosarno;38.488593;15.970149
GIOIA TAURO;S11766;Calabria;17;A;38.423436;15.897516
S.ANDREA DELL`JONIO;S11840;Calabria;17;A;38.620097;16.553449
PALMI;S11769;Calabria;17;A;38.364914;15.84438
GUARDAVALLE;S11843;Calabria;17;A;38.480266;16.578923
URAS MOGORO;S12880;Sardegna;20;A;39.692629;8.696459
CITTADUCALE;S07406;Lazio;5;A;42.387764;12.94269
CASTEL S.ANGELO;S07407;Lazio;5;A;42.379666;13.017612
CONTIGLIANO;S07404;Lazio;5;A;42.412072;12.779144
RIETI;S07405;Lazio;5;A;42.405918;12.862596
GRECCIO;S07403;Lazio;5;A;42.462872;12.777009
STRONCONE;S07400;Umbria;6;A;42.517955;12.65372
MARMORE;S07401;Umbria;6;Marmore;42.547499;12.715224
RIACE;S11845;Calabria;17;A;38.389178;16.528152
ANTRODOCO BORGO VELINO;S07408;Lazio;5;A;42.415393;13.076193
ROCCA DI FONDI;S07409;Lazio;5;A;42.39799;13.095825
BOLOGNA S.RUFFILLO;S05130;Emilia Romagna;8;A;44.462657;11.372967
PIANORO;S05131;Emilia Romagna;8;A;44.380589;11.340675
PABILLONIS;S12881;Sardegna;20;A;39.610878;8.741013
MONZUNO;S05132;Emilia Romagna;8;A;44.322277;11.262082
VIAREGGIO;S06040;Toscana;13;Viareggio;43.865947;10.257886
GRIZZANA;S05133;Emilia Romagna;8;A;44.258292;11.181194
GIOIOSA JONICA;S11848;Calabria;17;A;38.300812;16.332501
CAMPOLIETO MONACILIONI;S09462;Molise;7;A;41.642573;14.76544
SPARTIMENTO DI SCISCIANO;S09761;Campania;18;A;40.891561;14.468487
VERNIO MONTEPIANO CANTAGALLO;S05135;Toscana;13;A;44.043991;11.152342
SAN GAVINO;S12882;Sardegna;20;A;39.546206;8.788017
LANZARA FIMIANI;S09707;Campania;18;A;40.769685;14.68115
PIAZZA AL SERCHIO;S06325;Toscana;13;A;44.182515;10.296615
FONTECCHIO;S07421;Abruzzo;19;A;42.222822;13.604445
SESTO CAMPANO;S09062;Molise;7;A;41.420005;14.088909
VENAFRO;S09060;Molise;7;Venafro;41.482975;14.048722
CAPRIATI AL VOLTURNO;S09061;Molise;7;A;41.44279;14.070664
PALMA S.GENNARO;S09701;Campania;18;A;40.864149;14.540472
MOLINA CASTEL VECCHIO SUBAQUEO;S07424;Abruzzo;19;A;42.143476;13.739644
POGGIO - CAREGGINE - VAGLI;S06323;Toscana;13;A;44.148541;10.350626
AURISINA;S03550;Friuli Venezia Giulia;10;A;45.753943;13.687706
CASCINA;S06505;Toscana;13;A;43.674542;10.545225
PONTEDERA CASCIANA TERME;S06506;Toscana;13;A;43.662145;10.628773
BOVINO DELICETO;S09321;Puglia;16;A;41.27835;15.369255
ORSARA DI PUGLIA;S09320;Puglia;16;Orsara di Puglia;41.241899;15.27766
TROIA CASTELLUCCIO SAURI;S09322;Puglia;16;A;41.319829;15.421123
PONTE ALBANITO;S09325;Puglia;16;A;41.35148;15.532976
CORSANO;S09324;Campania;18;A;41.164472;14.958463
TELESE CERRETO;S09326;Campania;18;A;41.211709;14.526165
FABRIANO CA` MAIANO;S07059;Marche;11;A;43.345598;12.873939
PISA SAN ROSSORE;S06501;Toscana;13;Pisa S.Rossore;43.723702;10.387363
SAMASSI SERRENTI;S12885;Sardegna;20;Samassi;39.483075;8.899035
MALPENSA AEROPORTO T1;S01139;N/A;0;N/A;0;0
TORRALBA;S12865;Sardegna;20;A;40.482769;8.781619
MACHERIO-CANONICA;S01484;Lombardia;1;A;45.645533;9.286736
TRIUGGIO-PONTE ALBIATE;S01485;Lombardia;1;A;45.658956;9.266961
CARATE-CALO`;S01486;Lombardia;1;A;45.676451;9.252304
VILLA RAVERIO;S01487;Lombardia;1;A;45.690418;9.261549
MONZA SOBBORGHI;S01480;Lombardia;1;A;45.582082;9.284375
VILLASANTA;S01481;Lombardia;1;A;45.603434;9.304923
BUTTAFAVA;S01482;Lombardia;1;A;45.62141;9.301185
BIASSONO-LESMO PARCO;S01483;Lombardia;1;A;45.632209;9.298408
BESANA;S01488;Lombardia;1;A;45.702824;9.28288
RENATE-VEDUGGIO;S01489;Lombardia;1;A;45.728304;9.279834
VILLASOR;S12887;Sardegna;20;A;39.381451;8.935907
CASTELBOLOGNESE;S05056;Emilia Romagna;8;Castelbolognese;44.325391;11.804174
OZZANO DELL'EMILIA;S05055;Emilia Romagna;8;A;44.450797;11.487297
IMOLA;S05054;Emilia Romagna;8;A;44.359418;11.718723
CASTEL S.PIETRO TERME;S05053;Emilia Romagna;8;A;44.407376;11.597681
VARIGNANA;S05052;Emilia Romagna;8;A;44.436796;11.523078
POSTO MOV. MIRANDOLA OZZANO;S05051;Emilia Romagna;8;A;44.459977;11.464168
FORLI`;S05059;Emilia Romagna;8;Forli`;44.22413;12.054871
FAENZA;S05058;Emilia Romagna;8;Faenza;44.293594;11.883268
VOGOGNA OSSOLA;S01008;Piemonte;3;A;46.005883;8.294664
PREMOSELLO CHIOVENDA;S01009;Piemonte;3;Premosello;46.002188;8.326649
TAGGIA ARMA;S04506;Liguria;2;A;43.840764;7.835604
DOMODOSSOLA;S01003;Piemonte;3;Domodossola;46.115429;8.296684
VALLECROSIA;S04502;Liguria;2;A;43.787619;7.634997
BORDIGHERA;S04503;Liguria;2;A;43.778313;7.663504
VENTIMIGLIA;S04501;Liguria;2;Ventimiglia;43.792561;7.610224
BARBIANO;S05905;Emilia Romagna;8;A;44.387263;11.878086
GODO;S05904;Emilia Romagna;8;A;44.389322;12.071256
SOLAROLO;S05900;Emilia Romagna;8;A;44.356425;11.849183
RUSSI;S05903;Emilia Romagna;8;Russi;44.379011;12.03164
BAGNACAVALLO;S05902;Emilia Romagna;8;A;44.412138;11.969398
BIVIO MORTELLINI;S06056;Toscana;13;Bivio Mortellini;43.661224;10.369478
AIRUNO;S01515;Lombardia;1;A;45.754086;9.422066
FRATTAMAGGIORE;S09008;Campania;18;A;40.940018;14.263676
FIGLINE VALDARNO;S06908;Toscana;13;Figline Valdarno;43.621596;11.473652
S.GIOVANNI VALDARNO;S06909;Toscana;13;A;43.56601;11.527033
FIRENZE CAMPO MARTE;S06900;Toscana;13;A;43.776856;11.27702
FI ROVEZZANO;S06901;Toscana;13;Fi Rovezzano;43.768657;11.307372
COMPIOBBI;S06902;Toscana;13;A;43.782527;11.358695
SIECI;S06903;Toscana;13;A;43.790892;11.394608
PONTASSIEVE;S06904;Toscana;13;Pontassieve;43.773949;11.437904
S.ELLERO;S06905;Toscana;13;A;43.742143;11.469621
RIGNANO SULL`ARNO REGGELLO;S06906;Toscana;13;A;43.720834;11.452383
INCISA;S06907;Toscana;13;A;43.656541;11.452728
MILANO BOVISA FNM;S01642;Lombardia;1;A;45.502993;9.159235
CARIMATE;S01315;Lombardia;1;A;45.697094;9.107188
MILANO CERTOSA;S01640;Lombardia;1;A;45.507019;9.133863
ALBATE CAMERLATA;S01310;Lombardia;1;Albate;45.777371;9.073461
MI P.GAR.SOTT.;S01647;Lombardia;1;A;45.484228;9.185122
CUCCIAGO;S01312;Lombardia;1;A;45.740813;9.082205
CANTU`- CERMENATE;S01313;Lombardia;1;A;45.716236;9.099284
DOBBIACO ;S02113;Trentino Alto Adige;9;A;46.725049;12.225122
VILLABASSA - BRAIES;S02112;Trentino Alto Adige;9;A;46.736492;12.167041
MONGUELFO VALLE DI CASIES;S02111;Trentino Alto Adige;9;A;46.752775;12.107264
VALDAORA - ANTERSELVA;S02110;Trentino Alto Adige;9;A;46.769231;12.02898
SEREGNO;S01318;Lombardia;1;Seregno;45.64601;9.20285
SAN BONIFACIO;S02440;Veneto;12;A;45.40276;11.27406
MONTEBELLO;S02443;Veneto;12;A;45.45251;11.390803
S.CANDIDO;S02114;Trentino Alto Adige;9;S.Candido;46.732728;12.271917
CEGGIA;S02665;Veneto;12;A;45.688394;12.633987
S. STINO DI LIVENZA;S02664;Veneto;12;A;45.721088;12.682769
FOSSALTA DI PIAVE;S02667;Veneto;12;A;45.624215;12.500393
S. DONA` DI PIAVE;S02666;Veneto;12;A;45.63983;12.559791
CORDOVADO SESTO;S02661;Friuli Venezia Giulia;10;Cordovado Sesto;45.850653;12.877784
S.VITO AL TAGLIAMENTO;S02660;Friuli Venezia Giulia;10;A;45.912433;12.851594
LISON;S02663;Veneto;12;A;45.751947;12.759416
TEGLIO VENETO;S02662;Veneto;12;A;45.809887;12.858938
MEOLO;S02668;Veneto;12;A;45.61319;12.453969
CHIGNOLO PO;S01868;Lombardia;1;A;45.160942;9.494196
LAMBRINIA;S01869;Lombardia;1;A;45.164376;9.527436
MOTTA S. DAMIANO;S01862;Lombardia;1;A;45.178344;9.219866
ALBUZZANO;S01863;Lombardia;1;A;45.172504;9.261624
PAVIA;S01860;Lombardia;1;Pavia;45.188843;9.144674
PAVIA PORTA GARIBALDI;S01861;Lombardia;1;A;45.183996;9.167331
S. CRISTINA E BISSONE;S01866;Lombardia;1;A;45.160533;9.401006
MIRADOLO TERME;S01867;Lombardia;1;A;45.162007;9.449952
BELGIOIOSO;S01864;Lombardia;1;A;45.16456;9.316875
CORTEOLONA;S01865;Lombardia;1;A;45.159701;9.375477
GALLITELLO;S12115;Sicilia;14;A;37.857927;12.948785
LACES;S02207;Trentino Alto Adige;9;A;46.619692;10.85863
COLDRANO-MARTELLO;S02206;Trentino Alto Adige;9;A;46.618902;10.821204
SILANDRO;S02205;Trentino Alto Adige;9;A;46.625613;10.766327
LASA;S02204;Trentino Alto Adige;9;A;46.618617;10.694828
ORIS;S02203;Trentino Alto Adige;9;A;46.626672;10.645989
SPONDIGNA-PRATO VENOSTA;S02202;Trentino Alto Adige;9;A;46.634571;10.60999
SLUDERNO-GLORENZA;S02201;Trentino Alto Adige;9;A;46.664329;10.581832
MALLES VENOSTA;S02200;Trentino Alto Adige;9;A;46.684542;10.546445
PONTE DELLA VENTURINA;S05123;Emilia Romagna;8;A;44.128589;10.990756
CASTAGNO;S05122;Toscana;13;A;44.012359;10.91538
CIARDES;S02209;Trentino Alto Adige;9;A;46.635274;10.940542
CASTELBELLO;S02208;Trentino Alto Adige;9;A;46.626994;10.897884
ROMA MONTE MARIO;S08322;Lazio;5;A;41.939088;12.421732
ROMA S.PIETRO;S08323;Lazio;5;A;41.896143;12.454497
LA STORTA;S08320;Lazio;5;A;42.001748;12.381254
LA GIUSTINIANA;S08321;Lazio;5;A;41.985243;12.403457
GEMELLI;S08326;Lazio;5;A;41.927813;12.427797
ROMA S.FILIPPO NERI;S08325;Lazio;5;A;41.950262;12.412414
P.M.GRONDOLA - GUINADI;S06162;Emilia Romagna;8;P.M.Grondola;44.423656;9.843326
PONTREMOLI;S06163;Toscana;13;Pontremoli;44.371976;9.887795
APPIANO;S08328;Lazio;5;A;41.909342;12.43838
BORGO VAL DI TARO;S06161;Emilia Romagna;8;Borgo Val di Taro;44.486522;9.781489
VILLAFRANCA - BAGNONE;S06166;Toscana;13;A;44.294399;9.948096
TERRAROSSA - TRESANA;S06167;Toscana;13;A;44.237379;9.959675
CARNATE USMATE;S01511;Lombardia;1;Carnate Usmate;45.653072;9.375089
FILATTIERA;S06165;Toscana;13;A;44.33137;9.933352
S.LUCIDO MARINA;S11740;Calabria;17;A;39.313203;16.045546
VIGODARZERE;S02528;Veneto;12;A;45.453289;11.891641
VERONA CA` DI DAVID;S02061;Veneto;12;A;45.384406;10.994897
S.VINCENZO V.R.;S08855;Abruzzo;19;A;41.832988;13.526148
BALSORANO;S08856;Abruzzo;19;Balsorano;41.809427;13.556546
OSTIGLIA;S05304;Lombardia;1;Ostiglia;45.072228;11.141059
BENEVENTO PORTA RUFINA;S09509;Campania;18;A;41.123564;14.784315
CASTAGNETO CARDUCCI;S06029;Toscana;13;A;43.16816;10.56399
PIETRELCINA;S09508;Campania;18;A;41.18865;14.832469
CIVITELLA ROVETO;S08852;Abruzzo;19;A;41.916419;13.424882
POTENZA INFERIORE;S11420;Basilicata;15;Potenza;40.629469;15.806808
BIVIO CASTELROSSO;S00027;Piemonte;3;Bivio Castelrosso;45.201871;7.932861
ROSOLINI;S12422;Sicilia;14;A;36.81598;14.952955
S.PAOLO;S12423;Sicilia;14;A;36.840355;15.023799
POZZALLO;S12420;Sicilia;14;A;36.733821;14.848708
ISPICA;S12421;Sicilia;14;A;36.77804;14.914315
AVOLA;S12426;Sicilia;14;A;36.907434;15.125733
CASSIBILE;S12427;Sicilia;14;A;36.962581;15.191895
NOTO;S12424;Sicilia;14;A;36.88247;15.074523
PIANO ORIZZONTALE DEI GIOVI;S04216;Liguria;2;A;44.530912;8.9192
S.TERESA LONGARINI;S12428;Sicilia;14;A;37.006456;15.246277
GENOVA PONTEDECIMO;S04217;Liguria;2;A;44.494189;8.905642
DECIMOMANNU;S12888;Sardegna;20;Decimomannu;39.304593;8.965808
ASSEMINI;S12889;Sardegna;20;A;39.287603;8.997936
FRAGNETO MONFORTE;S09506;Campania;18;A;41.247292;14.76486
TORINO P.NUOVA;S00219;Piemonte;3;Torino;45.060969;7.67747
ALPIGNANO;S00216;Piemonte;3;A;45.091077;7.523745
COLLEGNO;S00217;Piemonte;3;A;45.078854;7.574131
AVIGLIANA;S00214;Piemonte;3;A;45.085276;7.401096
ROSTA;S00215;Piemonte;3;A;45.078397;7.463963
CONDOVE;S00212;Piemonte;3;A;45.106689;7.317022
S. AMBROGIO;S00213;Piemonte;3;A;45.101161;7.360933
BORGONE;S00210;Piemonte;3;A;45.123191;7.236037
S. ANTONINO VAIE;S00211;Piemonte;3;A;45.109469;7.275931
Y;S99999;N/A;0;N/A;0;0
ANVERSA-VILLALAGO-SCANNO;S08537;Abruzzo;19;A;42.017261;13.835618
S.CROCE DEL SANNIO;S09502;Campania;18;A;41.37114;14.705455
PREZZA;S08536;Abruzzo;19;A;42.053699;13.834497
MODUGNO CITTA`;S11515;Puglia;16;A;41.086437;16.779596
BARI S.ANDREA;S11513;Puglia;16;A;41.105467;16.830255
BELLAVISTA;S11512;Puglia;16;A;40.517077;17.176892
MASSAFRA;S11510;Puglia;16;A;40.582968;17.107899
COCULLO;S08534;Abruzzo;19;A;42.040723;13.776636
VIETRI SUL MARE;S09817;Campania;18;A;40.674996;14.726829
CAVA DEI TIRRENI;S09816;Campania;18;Cava dei Tirreni;40.703662;14.708461
CHIERI;S00500;Piemonte;3;Chieri;45.007008;7.827077
MADONNA DELLA SCALA;S00501;Piemonte;3;A;44.993686;7.780994
PAGANI;S09813;Campania;18;A;40.74654;14.616996
ANGRI;S09812;Campania;18;A;40.746404;14.575366
SCAFATI;S09811;Campania;18;A;40.746028;14.523253
POMPEI;S09810;Campania;18;A;40.745918;14.501109
PORTICI- ERCOLANO;S09802;Campania;18;A;40.809907;14.335809
SALERNO;S09818;Campania;18;Salerno;40.675137;14.772822
CATANIA OGNINA;S12331;Sicilia;14;A;37.534049;15.11261
VILLA S. GIOVANNI BOLANO;S11778;Calabria;17;A;38.200739;15.635099
REGGIO DI CALABRIA GALLICO;S11777;Calabria;17;A;38.165235;15.650716
REGGIO DI CALABRIA CATONA;S11776;Calabria;17;A;38.185806;15.641205
VILLA S.GIOVANNI MARE;S11775;Calabria;17;A;38.220912;15.632912
VILLA SAN GIOVANNI;S11774;Calabria;17;Villa S.Giovanni;38.216638;15.634336
VILLA S.G.CANNITELLO;S11773;Calabria;17;A;38.23409;15.653246
SCILLA;S11772;Calabria;17;A;38.251202;15.710886
FAVAZZINA;S11771;Calabria;17;A;38.258742;15.756625
BAGNARA;S11770;Calabria;17;Bagnara;38.282695;15.800327
VILLASPECIOSA UTA;S12956;Sardegna;20;A;39.304168;8.940501
L`AQUILA;S07414;Abruzzo;19;L`Aquila;42.351055;13.384959
SILIQUA;S12954;Sardegna;20;A;39.297005;8.813078
PAGANICA;S07416;Abruzzo;19;A;42.334751;13.464317
SELLA DI CORNO;S07411;Abruzzo;19;A;42.360461;13.189876
ROCCA DI CORNO;S07410;Abruzzo;19;Rocca di Corno;42.388164;13.143939
SASSA TORNIMPARTE;S07413;Abruzzo;19;A;42.360549;13.295333
VIGLIANO D`ABRUZZO;S07412;Abruzzo;19;A;42.341675;13.231335
S.DEMETRIO DE` VESTINI;S07418;Abruzzo;19;A;42.294447;13.536543
BIFORCO;S06611;Toscana;13;A;44.068431;11.602243
FRANCAVILLA FONTANA;S11603;Puglia;16;A;40.523145;17.584714
GROTTAGLIE;S11602;Puglia;16;A;40.528989;17.424503
MONTEIASI;S11601;Puglia;16;A;40.523852;17.361457
NASISI;S11600;Puglia;16;A;40.50791;17.257802
MESAGNE;S11607;Puglia;16;A;40.563203;17.802082
LATIANO;S11606;Puglia;16;A;40.558074;17.717629
ORIA;S11605;Puglia;16;A;40.508167;17.646534
VILLA CASTELLI;S11608;Puglia;16;A;40.523377;17.476149
OLEVANO;S00036;Lombardia;1;A;45.212119;8.71182
VALLE LOMELLINA;S00037;Lombardia;1;A;45.150588;8.685874
MORTARA;S00034;Lombardia;1;Mortara;45.252171;8.731639
TORINO PORTA SUSA;S00035;Piemonte;3;A;45.075906;7.667673
BORGO LAVEZZARO;S00032;Piemonte;3;A;45.318783;8.703242
ALBONESE;S00033;Lombardia;1;A;45.297785;8.714601
GARBAGNA;S00030;Piemonte;3;A;45.385552;8.66627
VESPOLATE;S00031;Piemonte;3;A;45.351517;8.671947
SARTIRANA;S00038;Lombardia;1;A;45.111728;8.67012
TORREBERETTI;S00039;Lombardia;1;Torreberetti;45.060533;8.660431
MALPENSA AEROPORTO T1;N00048;Lombardia;1;Malpensa;45.627904;8.711085
SAVIGNANO GRECI;S09318;Campania;18;A;41.230587;15.167109
MONTAGUTO PANNI;S09319;Campania;18;A;41.235362;15.235132
APICE S.ARCANGELO BONITO;S09314;Campania;18;Apice S.A.B.;41.140927;14.918733
MONTECALVO BUONALBERGO CASALB.;S09315;Campania;18;A;41.2211;14.9795
ARIANO IRPINO;S09316;Campania;18;A;41.181883;15.117508
PIANEROTTOLO DI ARIANO;S09317;Campania;18;A;41.188984;15.145482
VITULANO FOGLIANISE;S09310;Campania;18;A;41.163008;14.720027
BENEVENTO;S09311;Campania;18;Benevento;41.141901;14.769998
PADULI;S09313;Campania;18;A;41.146232;14.838878
CASTELLETTO TICINO;S01123;Piemonte;3;A;45.710757;8.638259
TAINO ANGERA;S01122;Lombardia;1;A;45.772269;8.60599
ISPRA;S01121;Lombardia;1;A;45.811573;8.621338
LEGGIUNO MONVALLE;S01120;Lombardia;1;A;45.867349;8.629476
POMBIA;S01125;Piemonte;3;A;45.649547;8.637037
PORTO VARALLO POMBIA;S01124;Piemonte;3;A;45.677697;8.638383
COSTA MASNAGA;S01491;Lombardia;1;A;45.76343;9.285231
CASSAGO-NIBIONNO-BULCIAGO;S01490;Lombardia;1;A;45.746243;9.279834
FEROLETO ANTICA PIANOPOLI;S11952;Calabria;17;A;38.938255;16.36622
ROCCASTRADA;S06823;Toscana;13;A;42.957631;11.192942
CIVITELLA PAGANICO;S06822;Toscana;13;A;42.94028;11.283536
MONTE ANTICO;S06820;Toscana;13;Monte Antico;42.981054;11.359819
P.M. BADESSE;S06826;Toscana;13;A;43.382144;11.277136
ASCIANO MONTE OLIVETO MAGGIORE;S06825;Toscana;13;A;43.231706;11.563621
STICCIANO;S06824;Toscana;13;A;42.929333;11.118621
VILLA CADE`;S05022;Emilia Romagna;8;A;44.743203;10.519402
REGGIO EMILIA;S05023;Emilia Romagna;8;Reggio Emilia;44.697793;10.643093
BOLOGNA FIERE;S05020;Emilia Romagna;8;A;44.512742;11.368809
S.ILARIO;S05021;Emilia Romagna;8;A;44.765795;10.450469
VERBANIA-PALLANZA;S01013;Piemonte;3;Verbania;45.943821;8.47224
MERGOZZO;S01012;Piemonte;3;A;45.961303;8.440881
CANDOGLIA ORNAVASSO;S01011;Piemonte;3;A;45.977489;8.419715
CUZZAGO;S01010;Piemonte;3;A;45.993682;8.373989
MEINA;S01019;Piemonte;3;A;45.794389;8.535452
LESA;S01018;Piemonte;3;A;45.833042;8.566471
LOANO;S04519;Liguria;2;A;44.122429;8.254523
BORGHETTO SANTO SPIRITO;S04518;Liguria;2;A;44.109006;8.242346
ALASSIO;S04515;Liguria;2;A;44.007889;8.17112
LAIGUEGLIA;S04514;Liguria;2;A;43.981283;8.158685
CERIALE;S04517;Liguria;2;A;44.098922;8.234216
ALBENGA;S04516;Liguria;2;Albenga;44.04722;8.221663
DIANO MARINA;S04511;Liguria;2;A;43.909635;8.078433
IMPERIA ONEGLIA;S04510;Liguria;2;Imperia;43.892321;8.039145
ANDORA;S04513;Liguria;2;A;43.952003;8.139319
CERVO SAN BARTOLOMEO;S04512;Liguria;2;A;43.923901;8.109704
AREZZO;S06915;Toscana;13;Arezzo;43.461725;11.874189
INDICATORE;S06914;Toscana;13;A;43.480067;11.803468
PONTICINO;S06913;Toscana;13;A;43.481446;11.71657
LATERINA;S06912;Toscana;13;A;43.496458;11.660573
BUCINE;S06911;Toscana;13;A;43.480478;11.617609
MONTEVARCHI TERRANUOVA;S06910;Toscana;13;A;43.525165;11.563983
MILANO DATEO;S01650;Lombardia;1;A;45.462341;9.209277
CHIASSO;S01301;Lombardia;1;Chiasso;45.830736;9.03421
COMO S. GIOVANNI;S01307;Lombardia;1;Como;45.808946;9.072331
TERRACINA;S08809;Lazio;5;Terracina;41.29697;13.244055
